id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
251,u,0.0,0.0,6.5,55,19.0,0,0.0,0,0.0,0.1,515,73.0,0,0,0.0,791.0,87.0,0,0,0.0,787.0,84.0,0.0,0.0,0.0,4962,0,15207,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,87.0,0.0,791.0,87.0,0.0,791.0,87.0,0.0,791.0,87.0,,,,21,,Nicolas,Jackson,N.Jackson,has joined Bayern Munich on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
252,a,100.0,100.0,4.3,587,80.0,0,0.0,-2,2.0,6.8,60,12.0,12,0,1.3,406.0,46.0,0,19,0.0,566.0,50.0,0.0,2.8,0.0,1114176,3076,2478150,23589,0.0,0.0,1.46,0.29,1.75,5.65,0.53,0.11,0.64,2.06,24.6,414.0,45.0,38.8,330.0,40.0,81.0,226.0,43.0,12.6,368.0,43.0,,,,21,,Marc,Guiu Paz,Marc Guiu,,,247,0,1,0,2,0,0,0,1,0,0,1,7,,,,0.0,0.0,0.73,0.36,2.55,0,4,3
453,a,,,6.4,62,40.0,0,0.0,-1,1.0,0.5,252,84.0,39,0,3.0,197.0,85.0,2,143,1.7,242.0,107.0,0.3,6.1,0.0,206534,644,192072,3063,1.7,1.7,1.9,2.5,4.4,14.13,0.23,0.3,0.53,1.68,136.2,266.0,116.0,227.8,91.0,67.0,259.0,60.0,39.0,61.7,128.0,69.0,,,,21,,Alejandro,Garnacho Ferreyra,Garnacho,,,759,1,3,4,10,0,0,0,1,0,0,10,43,,,,0.0,0.47,1.19,1.19,5.1,7,6,30
672,a,100.0,100.0,4.6,392,71.0,0,0.0,-4,4.0,0.2,399,145.0,5,1,0.8,482.0,167.0,0,17,0.3,363.0,132.0,0.1,1.1,0.0,11281,371,36264,153,0.3,0.3,0.22,0.05,0.27,3.37,0.08,0.02,0.1,1.18,46.4,384.0,145.0,28.5,345.0,121.0,17.0,361.0,128.0,9.1,393.0,142.0,,,,21,,Jorrel,Hato,Hato,,,256,0,0,0,4,0,0,0,2,0,0,2,25,,,,0.0,0.0,1.41,0.7,7.03,7,13,9
743,a,,,4.5,488,301.0,0,0.0,0,0.0,0.0,709,304.0,0,0,0.0,717.0,300.0,0,0,0.0,676.0,276.0,0.0,0.0,0.0,1211,20,1025,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,300.0,0.0,712.0,300.0,0.0,696.0,295.0,0.0,717.0,300.0,,,,21,,Landon,Emenalo,Emenalo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
789,a,,,4.0,682,60.0,0,0.0,0,0.0,0.0,778,91.0,0,0,0.0,581.0,78.0,0,0,0.0,512.0,73.0,0.0,0.0,0.0,93,49,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,78.0,0.0,565.0,67.0,0.0,528.0,52.0,0.0,573.0,78.0,,,,21,,Max,Merrick,Merrick,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
253,a,,,5.1,227,7.0,0,0.0,1,-1.0,8.0,53,8.0,79,7,3.8,95.0,9.0,2,344,2.7,157.0,14.0,0.5,15.5,0.0,825190,9249,727116,11020,2.7,2.7,0.0,0.08,0.08,28.0,0.0,0.0,0.0,1.33,454.0,34.0,9.0,10.0,402.0,11.0,0.0,760.0,86.0,46.3,191.0,9.0,,,,21,,Dean,Henderson,Henderson,,,1890,0,0,8,23,0,0,0,2,0,57,21,80,,,,2.71,0.38,1.1,1.0,0.0,0,28,164
255,a,,,3.9,725,74.0,0,0.0,-1,1.0,0.1,461,72.0,0,0,0.0,516.0,41.0,0,0,0.0,448.0,36.0,0.0,0.0,0.0,5137,74,7646,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,41.0,0.0,499.0,28.0,0.0,459.0,13.0,0.0,509.0,41.0,,,,21,,Remi,Matthews,Matthews,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
256,i,0.0,0.0,5.8,106,8.0,0,0.0,3,-3.0,6.1,67,23.0,89,0,6.4,3.0,2.0,7,291,0.0,779.0,261.0,0.0,15.3,0.0,3177979,3330,3543422,27647,0.0,0.0,1.78,1.99,3.77,16.81,0.13,0.14,0.27,1.2,336.0,95.0,42.0,128.1,172.0,42.0,240.0,67.0,3.0,70.2,95.0,26.0,,,,21,,Daniel,Muñoz Mejía,Muñoz,Knee injury - Expected back 17 Jan,,1260,3,3,7,11,0,0,0,4,0,0,14,141,,,,0.0,0.5,0.79,1.0,7.21,31,70,54
257,a,,,5.1,233,35.0,0,0.0,1,-1.0,6.0,70,24.0,98,8,4.7,28.0,14.0,4,360,3.0,133.0,51.0,0.6,19.2,0.0,1313138,26781,781878,13900,3.0,3.0,1.12,0.61,1.73,28.0,0.05,0.03,0.08,1.33,495.0,23.0,9.0,71.7,258.0,77.0,100.0,197.0,47.0,66.6,104.0,32.0,,,,21,,Maxence,Lacroix,Lacroix,,,1890,0,2,8,23,0,0,0,3,0,0,21,254,,,,0.0,0.38,1.1,1.0,10.81,42,185,60
258,a,,,5.0,254,40.0,0,0.0,0,0.0,2.2,124,50.0,84,5,4.0,74.0,31.0,5,311,2.3,179.0,66.0,0.5,16.8,0.0,392416,2849,305472,4461,2.3,2.3,0.68,1.27,1.95,28.0,0.03,0.06,0.09,1.34,392.8,55.0,26.0,268.4,72.0,15.0,138.0,140.0,26.0,80.0,73.0,14.0,,,,21,,Tyrick,Mitchell,Mitchell,,,1884,1,0,8,23,0,0,0,4,0,0,21,201,,,,0.0,0.38,1.1,1.0,7.31,62,91,106
259,a,100.0,100.0,4.8,354,61.0,0,0.0,-2,2.0,0.1,445,162.0,4,1,1.0,460.0,165.0,0,6,0.5,343.0,130.0,0.1,0.8,0.0,8640,159,16105,153,0.5,0.5,0.0,0.06,0.06,0.83,0.0,0.19,0.19,2.67,4.6,449.0,164.0,10.9,390.0,142.0,4.0,404.0,151.0,1.9,444.0,161.0,,,,21,,Borna,Sosa,Sosa,,,28,0,0,0,1,0,0,0,0,0,0,0,4,,,,0.0,0.0,3.21,0.0,9.64,1,2,1
260,a,100.0,100.0,5.3,188,25.0,0,0.0,8,-8.0,39.8,3,1.0,105,6,5.2,11.0,3.0,8,374,2.3,181.0,67.0,0.4,19.8,0.0,5111281,73906,1816190,37401,2.3,2.3,1.94,1.51,3.45,27.62,0.1,0.08,0.18,1.38,489.8,24.0,10.0,137.0,166.0,41.0,212.0,78.0,6.0,83.9,61.0,10.0,,,,21,,Marc,Guéhi,Guéhi,,,1800,2,4,7,23,0,0,0,4,0,0,20,199,,,,0.0,0.35,1.15,1.0,8.2,30,134,88
261,a,100.0,100.0,4.4,525,115.0,0,0.0,-1,1.0,1.9,137,53.0,75,0,4.4,45.0,20.0,1,274,0.5,338.0,127.0,0.1,17.0,0.0,745860,3555,691183,6308,0.5,0.5,0.43,1.16,1.59,21.43,0.03,0.07,0.1,1.27,382.6,62.0,28.0,68.1,262.0,79.0,62.0,266.0,76.0,51.5,169.0,55.0,,,,21,,Chris,Richards,Richards,,,1522,0,0,7,19,0,0,0,0,0,0,17,192,,,,0.0,0.41,1.12,1.01,10.64,36,144,26
756,a,,,4.5,503,311.0,0,0.0,0,0.0,0.0,730,314.0,0,0,0.0,727.0,308.0,0,0,0.0,686.0,284.0,0.0,0.0,0.0,1178,45,653,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,308.0,0.0,722.0,308.0,0.0,707.0,304.0,0.0,727.0,308.0,,,,21,,Malcom,DaCosta,DaCosta,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
262,i,0.0,0.0,4.0,680,179.0,0,0.0,0,0.0,0.0,687,235.0,0,0,0.0,579.0,217.0,0,0,0.0,510.0,196.0,0.0,0.0,0.0,1392,10,2009,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,216.0,0.0,563.0,217.0,0.0,526.0,210.0,0.0,571.0,216.0,,,,21,,Chadi,Riad Dnanou,Chadi Riad,Lack of match fitness - Expected back 17 Jan,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
263,i,0.0,0.0,3.8,765,231.0,0,0.0,-2,2.0,0.7,220,83.0,14,0,2.0,307.0,118.0,2,50,1.8,203.0,76.0,0.5,3.7,0.0,82841,101,77886,4338,0.0,0.0,0.43,0.56,0.99,5.77,0.09,0.12,0.21,1.24,74.4,344.0,129.0,46.3,310.0,103.0,31.0,320.0,103.0,15.1,355.0,126.0,,,,21,,Nathaniel,Clyne,Clyne,Knock - Expected back 17 Jan,,418,0,1,0,8,0,0,0,0,0,0,6,34,,,,0.0,0.0,1.72,1.29,7.32,12,22,15
268,i,0.0,0.0,4.9,319,196.0,0,0.0,-1,1.0,0.0,762,333.0,0,0,0.0,746.0,321.0,0,0,0.0,720.0,307.0,0.0,0.0,0.0,362,6,602,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,321.0,0.0,742.0,321.0,0.0,734.0,319.0,0.0,746.0,321.0,,,,21,,Cheick,Doucouré,Doucouré,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
269,u,0.0,,4.7,385,240.0,0,0.0,-3,3.0,0.1,428,143.0,4,0,1.0,458.0,212.0,0,12,0.5,341.0,151.0,0.1,0.9,0.0,11622,42,26713,505,0.0,0.5,0.0,0.04,0.04,1.74,0.0,0.09,0.09,3.92,6.8,439.0,200.0,2.7,427.0,206.0,6.0,396.0,195.0,1.5,452.0,206.0,,,,21,,Romain,Esse,Esse,has joined Coventry City on loan for the rest of the season.,,40,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,11.25,3,0,2
273,a,100.0,100.0,5.0,267,162.0,0,0.0,0,0.0,0.8,198,67.0,66,3,3.5,119.0,51.0,4,326,3.0,131.0,54.0,0.6,13.2,0.0,146399,1686,122345,4204,3.0,3.0,0.96,4.58,5.53,23.78,0.06,0.26,0.32,1.37,283.8,135.0,48.0,425.6,20.0,20.0,105.0,184.0,104.0,81.5,68.0,44.0,3.0,,,21,,Adam,Wharton,Wharton,,,1564,0,3,6,22,0,0,0,2,0,0,19,186,,,,0.0,0.35,1.27,1.09,10.7,45,45,96
274,a,,,4.3,602,348.0,0,0.0,-2,2.0,0.1,558,203.0,0,0,0.0,629.0,238.0,0,0,0.0,577.0,207.0,0.0,0.0,0.0,5147,108,7151,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,229.0,0.0,617.0,234.0,0.0,587.0,220.0,0.0,622.0,231.0,,,,21,,Asher,Agbinone,Agbinone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
275,u,0.0,,4.3,576,335.0,0,0.0,-2,2.0,0.0,591,224.0,0,0,0.0,616.0,228.0,0,0,0.0,561.0,197.0,0.0,0.0,0.0,5497,19,6728,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,219.0,0.0,603.0,224.0,0.0,572.0,209.0,0.0,609.0,221.0,,,,21,,Naouirou,Ahamada,Ahamada,has joined AJ Auxerre permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
276,a,100.0,100.0,4.3,580,337.0,0,0.0,-2,2.0,1.5,153,51.0,27,3,1.6,365.0,162.0,0,78,2.3,174.0,73.0,0.5,6.3,0.0,240247,5032,253798,5029,2.3,2.3,2.38,0.35,2.73,8.34,0.43,0.06,0.49,1.49,83.2,331.0,146.0,92.5,219.0,137.0,162.0,117.0,68.0,33.8,261.0,128.0,,2.0,,21,,Justin,Devenny,Devenny,,,503,1,0,1,8,0,0,0,0,0,0,4,44,,,,0.0,0.18,1.43,0.72,7.87,15,7,22
279,u,0.0,0.0,4.5,451,273.0,0,0.0,0,0.0,0.0,740,319.0,0,0,0.0,691.0,281.0,0,0,0.0,648.0,255.0,0.0,0.0,0.0,95,0,1631,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,277.0,0.0,684.0,279.0,0.0,664.0,270.0,0.0,688.0,278.0,,,,21,,Matheus,França de Oliveira,M.França,Has joined CR Vasco da Gama on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
282,u,0.0,0.0,4.5,465,284.0,0,0.0,0,0.0,0.0,678,285.0,0,0,0.0,700.0,288.0,0,0,0.0,658.0,263.0,0.0,0.0,0.0,860,0,3004,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,286.0,0.0,694.0,287.0,0.0,676.0,280.0,0.0,699.0,287.0,,,,21,,Franco,Umeh-Chibueze,Umeh,has joined Portsmouth permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
283,a,100.0,100.0,7.6,19,7.0,0,0.0,1,-1.0,11.1,39,8.0,80,2,3.8,101.0,9.0,9,269,3.2,120.0,17.0,0.4,10.5,0.0,4678709,18266,4505741,61034,3.2,3.2,11.12,1.06,12.18,22.76,0.58,0.06,0.64,1.18,387.2,58.0,4.0,103.6,203.0,20.0,600.0,4.0,3.0,108.9,32.0,6.0,,,2.0,21,,Jean-Philippe,Mateta,Mateta,,,1730,8,0,8,18,0,0,0,2,0,0,21,101,,,,0.0,0.42,0.94,1.09,5.25,8,44,49
284,i,0.0,0.0,5.4,164,40.0,0,0.0,-1,1.0,0.4,267,41.0,23,0,1.9,328.0,33.0,3,100,0.7,328.0,38.0,0.1,4.3,0.0,123876,48,130979,4039,0.0,0.0,1.77,0.46,2.23,9.49,0.38,0.1,0.48,2.06,120.0,282.0,28.0,84.6,232.0,25.0,173.0,108.0,29.0,37.8,236.0,27.0,,,,21,,Eddie,Nketiah,Nketiah,Hamstring injury - Unknown return date,,414,2,0,0,12,0,0,0,2,0,0,2,38,,,,0.0,0.0,2.61,0.43,8.26,8,13,17
285,u,0.0,0.0,5.0,246,51.0,0,0.0,0,0.0,0.2,362,58.0,1,0,1.0,466.0,54.0,0,6,0.0,731.0,75.0,0.0,0.2,0.0,9044,0,88780,93,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,12.15,2.0,462.0,53.0,0.0,751.0,82.0,0.0,745.0,82.0,0.2,477.0,59.0,,,,21,,Odsonne,Édouard,Édouard,has joined RC Lens permanently.,,2,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,45.0,1,0,0
286,a,,,4.5,472,66.0,0,0.0,0,0.0,0.3,308,51.0,0,0,0.0,705.0,75.0,0,0,0.0,663.0,66.0,0.0,0.0,0.0,43693,417,51432,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,75.0,0.0,699.0,74.0,0.0,682.0,74.0,0.0,704.0,75.0,,,,21,,Zach,Marsh,Marsh,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
580,a,,,6.5,51,33.0,0,0.0,-5,5.0,2.6,114,37.0,37,2,2.1,306.0,135.0,2,123,1.0,299.0,134.0,0.2,5.7,0.0,1121762,5636,1272167,3632,1.0,1.0,1.54,0.4,1.94,12.68,0.18,0.05,0.23,1.5,148.4,256.0,112.0,123.5,176.0,118.0,153.0,125.0,73.0,42.4,214.0,108.0,,,,21,,Brennan,Johnson,Johnson,,,763,2,0,4,6,0,0,0,4,0,0,8,53,,,,0.0,0.47,0.71,0.94,6.25,15,17,21
690,i,0.0,0.0,4.4,549,328.0,0,0.0,-1,1.0,0.3,319,107.0,0,0,0.0,656.0,253.0,0,0,0.0,608.0,224.0,0.0,0.0,0.0,57887,12,53025,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,247.0,0.0,646.0,251.0,0.0,620.0,239.0,0.0,652.0,249.0,,,,21,,Rio,Cardines,Cardines,Groin Injury - Expected back 25 Jan,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
712,a,100.0,100.0,5.8,110,70.0,0,0.0,-2,2.0,0.3,337,111.0,48,3,2.5,250.0,109.0,1,192,2.5,171.0,72.0,0.4,8.3,0.0,114087,511,87472,2263,2.5,2.5,3.44,3.42,6.86,19.11,0.23,0.23,0.46,1.28,196.4,204.0,87.0,405.3,26.0,25.0,275.0,55.0,36.0,87.4,55.0,39.0,1.0,1.0,,21,,Yéremy,Pino Santos,Yeremy,,,1347,1,1,6,17,0,0,0,3,0,0,17,107,,,,0.0,0.4,1.14,1.14,7.15,25,19,63
723,a,100.0,100.0,4.5,500,96.0,0,0.0,0,0.0,0.0,645,224.0,27,10,3.4,130.0,51.0,4,78,2.2,192.0,72.0,0.5,6.0,0.0,3259,680,2271,101,2.2,2.2,0.05,0.12,0.17,5.45,0.02,0.04,0.06,1.7,99.0,307.0,117.0,5.4,416.0,152.0,10.0,372.0,134.0,11.5,376.0,134.0,,,,21,,Jaydee,Canvot,Canvot,,,288,0,0,2,3,0,0,0,0,0,0,2,47,,,,0.0,0.62,0.94,0.62,14.69,14,33,12
732,a,,,5.5,154,38.0,0,0.0,0,0.0,0.0,579,77.0,13,0,1.3,412.0,47.0,0,37,1.3,262.0,31.0,0.2,2.4,0.0,11145,258,7813,319,1.3,1.3,0.36,0.01,0.37,4.05,0.3,0.01,0.31,3.34,10.8,431.0,47.0,4.2,421.0,52.0,65.0,258.0,46.0,7.7,404.0,48.0,,,,21,,Christantus,Uche,Uche,,,109,0,1,0,4,0,0,0,0,0,0,0,8,,,,0.0,0.0,3.3,0.0,6.61,1,1,6
780,a,,,4.5,495,69.0,0,0.0,0,0.0,0.0,746,87.0,0,0,0.0,723.0,78.0,0,0,0.0,682.0,69.0,0.0,0.0,0.0,423,148,116,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,78.0,0.0,718.0,77.0,0.0,702.0,77.0,0.0,723.0,78.0,,,,21,,Ben,Casey,Casey,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
793,a,,,4.0,699,194.0,0,0.0,0,0.0,0.0,780,260.0,0,0,0.0,596.0,230.0,0,0,0.0,528.0,210.0,0.0,0.0,0.0,78,78,8,8,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,229.0,0.0,580.0,230.0,0.0,544.0,224.0,0.0,588.0,229.0,,,,21,,George,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
242,i,0.0,0.0,4.9,304,188.0,-1,1.0,-1,1.0,2.6,116,38.0,75,0,5.0,18.0,9.0,10,291,0.2,403.0,185.0,0.0,15.3,0.0,1502718,305,1725372,31608,0.0,0.0,1.59,2.75,4.34,17.55,0.11,0.2,0.31,1.26,286.8,132.0,47.0,315.4,48.0,42.0,189.0,97.0,57.0,79.1,75.0,47.0,2.0,,,21,,Kiernan,Dewsbury-Hall,Dewsbury-Hall,Hamstring injury - Unknown return date,,1257,4,3,6,16,0,0,0,5,0,0,15,109,,,,0.0,0.43,1.15,1.07,7.8,26,28,55
287,a,,,5.6,126,3.0,0,0.0,1,-1.0,13.1,27,4.0,90,3,4.3,50.0,3.0,8,347,4.0,62.0,6.0,0.7,16.1,0.0,1179187,19173,960512,34589,4.0,4.0,0.0,0.12,0.12,30.72,0.0,0.01,0.01,1.46,505.4,19.0,6.0,0.1,466.0,16.0,0.0,780.0,89.0,50.5,175.0,6.0,,,,21,,Jordan,Pickford,Pickford,,,1890,0,0,8,25,0,1,0,0,0,57,21,97,,,,2.71,0.38,1.19,1.0,0.0,1,31,180
291,a,,,5.7,114,9.0,0,0.0,2,-2.0,12.7,28,9.0,100,4,4.8,24.0,12.0,6,359,4.5,40.0,11.0,0.8,17.5,0.0,1798854,55330,1034552,38869,4.5,4.5,1.05,1.06,2.11,30.72,0.05,0.05,0.1,1.46,553.0,12.0,5.0,167.6,136.0,34.0,162.0,118.0,19.0,88.5,53.0,6.0,,,,21,,James,Tarkowski,Tarkowski,,,1890,0,1,8,25,0,0,0,4,0,0,21,261,,,,0.0,0.38,1.19,1.0,11.19,31,204,52
292,a,100.0,100.0,4.9,306,52.0,0,0.0,-1,1.0,0.8,203,78.0,56,2,3.1,174.0,72.0,1,199,3.0,129.0,49.0,0.6,11.4,0.0,115979,1712,119318,4784,3.0,3.0,0.24,1.29,1.53,25.68,0.01,0.07,0.08,1.43,295.8,125.0,53.0,176.5,125.0,30.0,49.0,287.0,89.0,52.1,163.0,52.0,,,,21,,Vitalii,Mykolenko,Mykolenko,,,1615,0,0,6,24,0,0,0,4,0,0,18,154,,,,0.0,0.33,1.34,1.0,7.36,24,108,63
294,i,0.0,0.0,4.2,615,142.0,0,0.0,-3,3.0,0.1,478,174.0,3,0,1.0,432.0,163.0,0,10,0.0,543.0,223.0,0.0,0.7,0.0,4974,7,16802,97,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.96,0.0,598.0,240.0,0.1,459.0,169.0,0.0,558.0,236.0,0.0,602.0,241.0,,,,21,,Séamus,Coleman,Coleman,Hamstring injury - Unknown return date,,11,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.0,0.0,0.0,8.18,0.0,0,0,1
295,s,0.0,100.0,4.8,344,58.0,0,0.0,3,-3.0,6.4,64,20.0,96,5,5.1,14.0,5.0,8,276,3.3,100.0,36.0,0.7,20.0,0.0,1302306,9934,557640,107252,0.0,3.3,1.67,0.17,1.84,28.08,0.09,0.01,0.1,1.51,515.4,17.0,6.0,26.0,350.0,125.0,178.0,105.0,15.0,71.8,90.0,22.0,,,,21,,Michael,Keane,Keane,Suspended until 31 Jan,,1676,3,0,6,25,0,0,0,0,1,0,19,224,,,,0.0,0.32,1.34,1.02,10.42,21,173,55
296,a,100.0,100.0,4.4,524,114.0,0,0.0,-1,1.0,0.0,639,222.0,10,1,3.3,137.0,53.0,0,33,1.7,229.0,89.0,0.4,2.3,0.0,2755,84,3965,142,1.7,1.7,0.03,0.0,0.03,1.02,0.04,0.0,0.04,1.21,23.0,415.0,158.0,1.7,432.0,159.0,17.0,360.0,127.0,4.1,427.0,156.0,,,,21,,Nathan,Patterson,Patterson,,,76,0,0,1,0,0,0,0,0,0,0,1,12,,,,0.0,1.18,0.0,1.18,14.21,4,8,2
298,a,,,3.8,778,244.0,0,0.0,-2,2.0,0.1,419,156.0,0,0,0.0,494.0,178.0,0,0,0.0,423.0,156.0,0.0,0.0,0.0,6407,60,13452,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,178.0,0.0,475.0,178.0,0.0,434.0,167.0,0.0,487.0,178.0,,,,21,,Reece,Welch,Welch,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
299,n,0.0,0.0,6.2,75,49.0,0,0.0,-3,3.0,3.2,102,31.0,73,0,4.6,35.0,16.0,3,294,0.3,371.0,167.0,0.0,11.8,0.0,1461059,392,2373289,9777,0.0,0.0,3.12,2.69,5.81,19.27,0.21,0.18,0.39,1.29,341.0,92.0,28.0,240.2,83.0,62.0,294.0,48.0,30.0,87.6,54.0,38.0,,,1.0,21,,Iliman,Ndiaye,Ndiaye,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1343,4,2,6,19,0,0,0,2,0,0,16,147,,,,0.0,0.4,1.27,1.07,9.85,36,16,95
300,a,,,5.5,144,91.0,0,0.0,-5,5.0,0.2,375,127.0,23,2,1.9,332.0,145.0,0,74,2.7,159.0,64.0,0.5,4.2,0.0,26696,258,51233,1375,2.7,2.7,0.41,0.66,1.07,9.68,0.08,0.12,0.2,1.82,66.4,353.0,156.0,110.2,191.0,127.0,36.0,309.0,163.0,21.2,320.0,158.0,,,,21,,Dwight,McNeil,McNeil,,,480,0,1,2,3,0,0,0,0,0,0,5,41,,,,0.0,0.38,0.56,0.94,7.69,9,9,23
301,i,0.0,0.0,5.2,218,135.0,0,0.0,-3,3.0,0.1,471,160.0,25,0,1.7,357.0,157.0,0,104,1.2,272.0,118.0,0.2,4.8,0.0,16357,4,26734,587,0.0,0.0,1.04,0.43,1.47,13.0,0.14,0.06,0.2,1.78,79.4,337.0,149.0,144.0,157.0,108.0,156.0,123.0,72.0,38.0,235.0,117.0,,,,21,,Carlos,Alcaraz Durán,Alcaraz,Knock - Unknown return date,,656,0,1,3,8,0,0,0,3,0,0,6,60,,,,0.0,0.41,1.1,0.82,8.23,12,10,38
302,n,0.0,0.0,5.4,155,97.0,0,0.0,-1,1.0,0.1,512,181.0,44,0,3.4,135.0,58.0,3,211,0.7,326.0,147.0,0.1,8.1,0.0,18721,11,26015,121,0.0,0.0,1.07,0.63,1.7,16.1,0.09,0.05,0.14,1.38,198.6,202.0,86.0,112.5,188.0,126.0,112.0,170.0,98.0,42.3,215.0,109.0,,,,21,,Idrissa Gana,Gueye,Gana,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1051,2,0,3,13,0,0,0,0,1,0,13,114,,,,0.0,0.26,1.11,1.11,9.76,31,26,57
304,a,100.0,100.0,4.8,362,225.0,0,0.0,-2,2.0,0.0,572,211.0,49,7,2.9,199.0,86.0,1,156,4.2,52.0,25.0,0.9,10.2,0.0,4804,502,4151,176,4.2,4.2,0.35,0.58,0.93,15.01,0.03,0.06,0.09,1.46,162.8,237.0,102.0,79.4,239.0,148.0,46.0,289.0,152.0,28.7,290.0,141.0,,,,21,,Tim,Iroegbunam,Iroegbunam,,,923,0,3,7,9,0,0,0,7,0,0,11,124,,,,0.0,0.68,0.88,1.07,12.09,43,27,54
