id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
124,d,75.0,75.0,5.0,240,148.0,0,0.0,0,0.0,0.4,276,93.0,58,0,2.9,201.0,86.0,5,254,0.8,297.0,132.0,0.2,11.6,0.0,93840,9,90819,325,0.6,0.6,0.33,2.02,2.35,18.52,0.02,0.13,0.15,1.24,265.8,170.0,66.0,270.7,80.0,60.0,41.0,308.0,161.0,57.7,155.0,86.0,,,,23,,Jordan,Henderson,Henderson,Ankle injury - 75% chance of playing,,1349,1,3,4,21,0,0,0,4,0,0,15,125,,,,0.0,0.27,1.4,1.0,8.34,19,38,68
125,a,100.0,100.0,4.9,299,186.0,0,0.0,-1,1.0,0.3,291,96.0,53,0,3.1,168.0,71.0,3,222,4.7,23.0,9.0,1.0,10.8,0.0,52859,340,12163,273,4.7,4.7,0.5,1.68,2.18,13.22,0.05,0.18,0.23,1.4,238.4,184.0,77.0,242.2,92.0,69.0,64.0,266.0,142.0,54.2,173.0,94.0,5.0,,,23,,Vitaly,Janelt,Janelt,,,848,0,4,4,9,0,0,0,4,0,0,8,121,,,,0.0,0.42,0.96,0.85,12.84,21,45,55
126,a,,,4.9,302,188.0,0,0.0,-1,1.0,0.1,501,177.0,43,0,2.1,311.0,138.0,0,189,1.7,220.0,95.0,0.3,8.8,0.0,12805,15,15323,19,1.7,1.7,1.28,2.13,3.41,13.5,0.13,0.22,0.35,1.42,165.4,249.0,105.0,199.8,117.0,85.0,99.0,211.0,117.0,46.3,211.0,106.0,3.0,,5.0,23,,Mathias,Jensen,Jensen,,,854,2,0,4,11,0,0,0,1,0,0,10,78,,,,0.0,0.42,1.16,1.05,8.22,18,19,41
127,u,0.0,0.0,4.9,342,214.0,0,0.0,-1,1.0,0.0,680,283.0,0,0,0.0,757.0,328.0,0,0,0.0,724.0,308.0,0.0,0.0,0.0,1544,0,1884,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,327.0,0.0,752.0,327.0,0.0,744.0,325.0,0.0,756.0,327.0,,,,23,,Gustavo,Nunes Fernandes Gomes,Nunes,has joined Swansea City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
128,a,100.0,100.0,4.8,363,227.0,0,0.0,-2,2.0,0.0,594,226.0,12,0,2.0,321.0,142.0,0,41,0.0,698.0,290.0,0.0,2.5,0.0,5270,3,8456,2,0.0,0.0,0.0,0.36,0.36,2.02,0.0,0.37,0.37,2.07,28.4,411.0,184.0,13.6,390.0,194.0,4.0,414.0,205.0,4.6,431.0,194.0,,,,23,,Frank,Onyeka,Onyeka,,,88,0,2,0,2,0,0,0,0,0,0,0,10,,,,0.0,0.0,2.05,0.0,10.23,2,3,5
129,a,100.0,100.0,5.0,272,167.0,0,0.0,0,0.0,0.1,447,152.0,67,0,3.0,190.0,81.0,0,288,3.8,52.0,20.0,0.8,13.4,0.0,20656,121,15499,58,3.8,3.8,1.06,1.01,2.07,25.69,0.06,0.05,0.11,1.4,280.2,153.0,58.0,188.9,126.0,92.0,104.0,206.0,115.0,57.3,157.0,88.0,,,,23,,Yehor,Yarmoliuk,Yarmoliuk,,,1654,1,2,5,26,0,0,0,4,0,0,20,204,,,,0.0,0.27,1.41,1.09,11.1,45,43,116
130,a,,,4.4,557,334.0,0,0.0,-1,1.0,0.1,475,164.0,1,0,1.0,449.0,203.0,0,4,0.2,382.0,172.0,0.0,0.2,0.0,13002,5,16757,20,0.2,0.2,0.05,0.01,0.06,0.0,4.5,0.9,5.4,0.0,3.0,460.0,212.0,10.5,398.0,198.0,4.0,410.0,203.0,1.8,448.0,204.0,,,,23,,Romelle,Donovan,Donovan,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,90.0,0,0,1
340,a,,,3.9,727,70.0,0,0.0,-1,1.0,0.2,407,62.0,0,0,0.0,520.0,39.0,0,0,0.0,441.0,34.0,0.0,0.0,0.0,7318,8,13553,10,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,39.0,0.0,501.0,26.0,0.0,464.0,11.0,0.0,511.0,39.0,,,,23,,Alex,Cairns,Cairns,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
131,u,0.0,0.0,4.3,615,360.0,0,0.0,-2,2.0,0.2,378,130.0,0,0,0.0,641.0,247.0,0,0,0.0,580.0,209.0,0.0,0.0,0.0,38108,0,40066,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,237.0,0.0,628.0,242.0,0.0,601.0,231.0,0.0,633.0,239.0,,,,23,,Yunus Emre,Konak,Konak,has joined Oxford United on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
132,a,100.0,100.0,4.5,414,250.0,0,0.0,0,0.0,0.0,643,261.0,0,0,0.0,673.0,263.0,0,0,0.0,617.0,227.0,0.0,0.0,0.0,3998,13,4442,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,257.0,0.0,663.0,260.0,0.0,640.0,251.0,0.0,669.0,259.0,,,,23,,Paris,Maghoma,Maghoma,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
133,u,0.0,0.0,4.4,534,319.0,0,0.0,-1,1.0,0.0,617,240.0,1,0,1.0,445.0,199.0,0,2,0.2,379.0,169.0,0.0,0.2,0.0,3881,0,5880,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,239.0,0.0,636.0,244.0,0.0,611.0,233.0,0.0,641.0,241.0,,,,23,,Myles,Peart-Harris,Peart-Harris,has joined Oxford United permanently.,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
134,u,0.0,0.0,4.5,482,297.0,0,0.0,0,0.0,0.0,760,330.0,0,0,0.0,715.0,298.0,0,0,0.0,665.0,265.0,0.0,0.0,0.0,0,0,932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,296.0,0.0,708.0,296.0,0.0,691.0,291.0,0.0,713.0,296.0,,,,23,,Ryan,Trevitt,Trevitt,Has joined Wigan on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
136,a,100.0,100.0,7.2,34,14.0,0,0.0,12,-12.0,38.2,3,2.0,122,0,5.5,9.0,2.0,18,505,6.3,3.0,1.0,0.9,16.9,0.0,7483645,17320,2855803,6203,6.3,6.3,12.76,0.84,13.6,29.03,0.62,0.04,0.66,1.42,687.0,4.0,2.0,199.4,118.0,5.0,772.0,2.0,2.0,165.8,3.0,2.0,,,2.0,23,,Igor Thiago,Nascimento Rodrigues,Thiago,,,1842,16,1,5,28,0,0,1,4,0,0,21,107,,,,0.0,0.24,1.37,1.03,5.23,17,44,46
137,u,0.0,0.0,4.4,545,74.0,0,0.0,-1,1.0,0.3,300,50.0,0,0,0.0,655.0,67.0,0,0,0.0,597.0,58.0,0.0,0.0,0.0,52422,0,77671,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,67.0,0.0,643.0,66.0,0.0,619.0,66.0,0.0,649.0,67.0,,,,23,,Iwan,Morgan,Morgan,has joined Shrewsbury on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
748,i,0.0,0.0,4.9,295,183.0,0,0.0,-1,1.0,0.0,787,348.0,0,0,0.0,745.0,319.0,0,0,0.0,705.0,295.0,0.0,0.0,0.0,147,0,185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,318.0,0.0,740.0,318.0,0.0,731.0,316.0,0.0,744.0,318.0,,,,23,,Josh,Dasilva,Dasilva,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
797,a,,,4.5,483,66.0,0,0.0,0,0.0,0.0,776,88.0,0,0,0.0,716.0,76.0,0,0,0.0,666.0,67.0,0.0,0.0,0.0,186,17,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,76.0,0.0,709.0,75.0,0.0,692.0,75.0,0.0,714.0,76.0,,,,23,,Kaye,Furo,Furo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
138,a,,,4.2,617,31.0,0,0.0,-3,3.0,0.2,339,47.0,0,0,0.0,613.0,82.0,0,0,0.0,538.0,77.0,0.0,0.0,0.0,9051,15,37496,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,82.0,0.0,596.0,71.0,0.0,563.0,56.0,0.0,605.0,82.0,,,,23,,Jason,Steele,Steele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
139,a,,,4.5,437,25.0,0,0.0,0,0.0,5.9,69,11.0,71,1,3.1,166.0,15.0,4,369,2.5,149.0,16.0,0.6,15.8,0.0,606482,1150,713747,1669,2.5,2.5,0.0,0.01,0.01,33.09,0.0,0.0,0.0,1.44,569.0,14.0,3.0,10.0,403.0,7.0,0.0,657.0,73.0,57.9,153.0,3.0,,,,23,,Bart,Verbruggen,Verbruggen,,,2070,0,0,5,31,1,1,0,3,0,64,23,102,,,,2.78,0.22,1.35,1.0,0.0,1,20,209
140,a,,,3.9,733,74.0,0,0.0,-1,1.0,0.3,305,40.0,0,0,0.0,524.0,43.0,0,0,0.0,446.0,38.0,0.0,0.0,0.0,16660,13,25884,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,43.0,0.0,505.0,30.0,0.0,468.0,15.0,0.0,515.0,43.0,,,,23,,Tom,McGill,McGill,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
141,u,0.0,0.0,4.0,674,54.0,0,0.0,0,0.0,0.0,782,89.0,0,0,0.0,573.0,72.0,0,0,0.0,495.0,67.0,0.0,0.0,0.0,0,0,241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,72.0,0.0,556.0,61.0,0.0,521.0,46.0,0.0,564.0,72.0,,,,23,,Carl,Rushworth,Rushworth,Has joined Coventry City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
142,u,0.0,0.0,4.0,663,48.0,0,0.0,0,0.0,0.0,783,90.0,0,0,0.0,564.0,66.0,0,0,0.0,486.0,61.0,0.0,0.0,0.0,0,0,196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,66.0,0.0,547.0,55.0,0.0,512.0,40.0,0.0,555.0,66.0,,,,23,,Kjell,Scherpen,Scherpen,Has joined Union SG permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
143,a,,,4.2,623,146.0,0,0.0,-3,3.0,0.1,504,181.0,15,5,3.0,181.0,69.0,2,61,1.0,279.0,102.0,0.2,3.6,0.0,4795,18,11726,5,1.0,1.0,0.05,0.19,0.24,3.57,0.02,0.07,0.09,1.4,69.2,359.0,136.0,37.0,339.0,117.0,12.0,373.0,134.0,11.9,379.0,135.0,,,,23,,Olivier,Boscagli,Boscagli,,,230,0,1,1,2,0,0,0,1,0,0,3,20,,,,0.0,0.39,0.78,1.17,7.83,4,16,15
144,a,,,4.2,636,153.0,0,0.0,-3,3.0,0.1,568,206.0,10,0,2.0,319.0,121.0,0,32,0.0,550.0,228.0,0.0,2.4,0.0,2699,2,7282,8,0.0,0.0,0.0,0.01,0.01,4.52,0.0,0.0,0.0,2.11,42.4,392.0,151.0,3.7,429.0,156.0,2.0,420.0,158.0,4.8,427.0,155.0,,,,23,,Diego,Coppola,Coppola,,,193,0,0,1,3,0,0,0,2,0,0,2,19,,,,0.0,0.47,1.4,0.93,8.39,2,16,6
145,a,100.0,100.0,4.3,581,135.0,0,0.0,-2,2.0,2.0,130,50.0,50,1,2.6,237.0,92.0,6,187,0.7,308.0,111.0,0.2,11.6,0.0,243086,72,667645,912,0.7,0.7,1.34,1.98,3.32,18.77,0.12,0.18,0.3,1.73,199.4,221.0,90.0,299.0,63.0,12.0,118.0,178.0,36.0,61.7,139.0,45.0,3.0,6.0,,23,,Maxim,De Cuyper,De Cuyper,,,977,2,0,3,17,0,0,0,2,0,0,12,68,,,,0.0,0.28,1.57,1.11,4.05,16,28,46
146,a,100.0,100.0,4.5,401,72.0,0,0.0,0,0.0,0.9,190,73.0,53,3,2.4,262.0,103.0,0,269,2.7,131.0,48.0,0.6,11.8,0.0,131078,180,178223,140,2.7,2.7,0.94,0.42,1.36,30.85,0.04,0.02,0.06,1.43,429.0,51.0,25.0,90.4,234.0,66.0,115.0,181.0,39.0,63.7,133.0,43.0,,1.0,,23,,Lewis,Dunk,Dunk,,,1935,0,1,4,30,0,0,0,8,0,0,21,201,,,,0.0,0.19,1.4,0.98,7.4,23,136,93
147,u,0.0,0.0,4.5,411,78.0,0,0.0,0,0.0,0.0,723,247.0,0,0,0.0,671.0,249.0,0,0,0.0,615.0,240.0,0.0,0.0,0.0,0,0,1964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,248.0,0.0,661.0,249.0,0.0,638.0,247.0,0.0,667.0,249.0,,,,23,,Pervis,Estupiñán Tenorio,Estupiñan,Has joined AC Milan permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
148,a,,,4.4,522,108.0,0,0.0,-1,1.0,0.4,283,107.0,59,1,2.7,226.0,86.0,4,282,3.2,88.0,31.0,0.7,13.4,0.0,64452,203,46944,187,3.2,3.2,1.28,2.12,3.4,28.64,0.06,0.11,0.17,1.45,293.4,140.0,60.0,284.4,69.0,13.0,144.0,146.0,28.0,72.5,100.0,30.0,2.0,,,23,,Ferdi,Kadıoğlu,F.Kadıoğlu,,,1780,0,1,5,26,0,0,0,4,0,0,19,127,,,,0.0,0.25,1.31,0.96,4.9,37,60,81
150,u,0.0,0.0,4.4,524,110.0,0,0.0,-1,1.0,0.1,493,177.0,0,0,0.0,646.0,248.0,0,0,0.0,587.0,238.0,0.0,0.0,0.0,2778,0,38342,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,247.0,0.0,633.0,248.0,0.0,607.0,245.0,0.0,638.0,248.0,,,,23,,Tariq,Lamptey,Lamptey,has joined Fiorentina permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
151,a,100.0,100.0,4.5,433,87.0,0,0.0,0,0.0,4.4,81,26.0,85,1,3.9,75.0,29.0,6,325,3.2,89.0,32.0,0.7,18.9,0.0,832771,1851,429371,1923,3.2,3.2,2.05,0.7,2.74,31.71,0.09,0.03,0.12,1.44,656.0,6.0,2.0,132.1,177.0,46.0,224.0,79.0,7.0,101.5,43.0,4.0,,,,23,,Jan Paul,van Hecke,Van Hecke,,,1980,3,2,4,31,1,0,0,6,0,0,22,213,,,,0.0,0.18,1.41,1.0,8.32,32,151,69
152,a,100.0,100.0,4.3,565,122.0,0,0.0,-2,2.0,0.2,409,149.0,29,0,2.4,261.0,102.0,1,113,3.0,100.0,35.0,0.7,6.7,0.0,19997,39,31764,78,3.0,3.0,0.99,0.1,1.09,11.8,0.13,0.01,0.14,1.58,189.0,234.0,96.0,68.2,273.0,86.0,59.0,276.0,82.0,31.7,282.0,94.0,,,,23,,Joël,Veltman,Veltman,,,673,1,0,1,10,0,0,0,3,0,0,7,87,,,,0.0,0.13,1.34,0.94,10.03,27,48,28
153,i,0.0,0.0,4.4,515,102.0,0,0.0,-1,1.0,0.0,740,252.0,0,0,0.0,643.0,246.0,0,0,0.0,583.0,235.0,0.0,0.0,0.0,761,3,1554,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,245.0,0.0,630.0,246.0,0.0,604.0,243.0,0.0,635.0,246.0,,,,23,,Adam,Webster,Webster,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
154,u,0.0,0.0,4.0,665,167.0,0,0.0,0,0.0,0.0,754,255.0,0,0,0.0,566.0,209.0,0,0,0.0,488.0,188.0,0.0,0.0,0.0,0,0,771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,208.0,0.0,549.0,209.0,0.0,514.0,202.0,0.0,557.0,208.0,,,,23,,Eiran,Cashin,Cashin,has joined Blackburn Rovers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
155,u,0.0,0.0,4.0,704,193.0,0,0.0,0,0.0,0.1,481,173.0,0,0,0.0,599.0,229.0,0,0,0.0,523.0,210.0,0.0,0.0,0.0,3175,0,16333,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,228.0,0.0,582.0,229.0,0.0,548.0,223.0,0.0,590.0,228.0,,,,23,,Jacob,Slater,Slater,has joined Harrogate Town on loan until January.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
156,a,,,3.8,794,255.0,0,0.0,-2,2.0,0.1,412,151.0,0,0,0.0,509.0,188.0,0,0,0.0,429.0,165.0,0.0,0.0,0.0,9566,31,15298,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,187.0,0.0,489.0,188.0,0.0,451.0,178.0,0.0,500.0,187.0,,,,23,,Charlie,Tasker,Tasker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
157,a,100.0,100.0,6.1,82,54.0,0,0.0,-4,4.0,2.1,126,43.0,38,2,2.9,207.0,90.0,2,136,2.7,141.0,60.0,0.4,6.2,0.0,244832,801,793842,571,2.7,2.7,1.56,1.46,3.02,13.75,0.15,0.14,0.29,1.34,172.0,244.0,103.0,244.0,89.0,66.0,195.0,100.0,59.0,60.7,143.0,80.0,,,,23,,Mitoma,Kaoru,Mitoma,,,923,2,1,2,12,0,0,0,2,0,0,10,47,,,,0.0,0.2,1.17,0.98,4.58,7,12,28
164,u,0.0,0.0,5.5,142,90.0,0,0.0,0,0.0,0.3,296,98.0,12,0,6.0,5.0,2.0,2,36,0.0,778.0,347.0,0.0,2.2,0.0,130744,0,198578,14,0.0,0.0,1.21,0.17,1.38,2.12,0.62,0.09,0.71,1.08,60.8,370.0,163.0,66.6,274.0,160.0,63.0,270.0,146.0,19.0,348.0,167.0,,,,23,,Matt,O'Riley,O'Riley,has joined Marseille on loan for the rest of the season.,,177,1,0,1,2,0,0,0,0,0,0,2,9,,,,0.0,0.51,1.02,1.02,4.58,4,3,2
166,a,100.0,100.0,4.8,368,231.0,0,0.0,-2,2.0,0.4,260,88.0,77,11,3.9,77.0,34.0,6,325,6.2,5.0,2.0,1.3,16.0,0.0,94101,2611,69093,172,6.2,6.2,2.51,0.95,3.46,23.45,0.14,0.05,0.19,1.31,288.2,144.0,51.0,201.5,115.0,84.0,204.0,93.0,57.0,69.5,110.0,60.0,4.0,5.0,,23,,Yasin,Ayari,Ayari,,,1609,3,2,5,20,0,0,0,0,0,0,17,191,,,,0.0,0.28,1.12,0.95,10.68,41,45,105
167,a,100.0,100.0,4.5,454,275.0,0,0.0,-5,5.0,1.3,159,56.0,30,4,1.7,362.0,160.0,0,120,0.8,295.0,130.0,0.2,6.7,0.0,153806,296,526642,97,0.8,0.8,0.35,0.24,0.59,14.04,0.03,0.02,0.05,1.27,76.6,347.0,155.0,74.5,262.0,157.0,23.0,348.0,181.0,17.4,354.0,168.0,,,,23,,Carlos,Baleba,Baleba,,,998,0,0,4,14,0,0,0,4,0,0,15,119,,,,0.0,0.36,1.26,1.35,10.73,22,39,58
249,a,,,7.1,36,15.0,0,0.0,-4,4.0,27.3,12,3.0,92,0,4.2,60.0,6.0,17,387,3.3,86.0,10.0,0.5,13.0,0.0,4582816,21386,7854092,3045,3.3,3.3,6.54,1.37,7.91,22.75,0.37,0.08,0.45,1.28,416.2,55.0,4.0,331.5,46.0,1.0,482.0,18.0,11.0,122.6,21.0,4.0,,,,23,,João Pedro,Junqueira de Jesus,João Pedro,,,1594,7,3,8,17,0,0,0,2,0,0,19,94,,,,0.0,0.45,0.96,1.07,5.31,15,28,51
250,a,100.0,100.0,6.2,76,25.0,0,0.0,-3,3.0,1.0,188,30.0,25,0,1.9,340.0,35.0,1,85,2.2,188.0,22.0,0.4,4.0,0.0,93681,466,444355,170,2.2,2.2,2.47,0.17,2.64,7.97,0.38,0.03,0.41,1.22,52.0,381.0,40.0,46.4,319.0,35.0,225.0,78.0,24.0,31.7,283.0,34.0,,,,23,,Liam,Delap,Delap,,,587,1,1,2,9,0,0,0,2,0,0,8,19,,,,0.0,0.31,1.38,1.23,2.91,1,6,12
251,u,0.0,0.0,6.5,55,19.0,0,0.0,0,0.0,0.1,519,73.0,0,0,0.0,798.0,88.0,0,0,0.0,795.0,85.0,0.0,0.0,0.0,4962,0,15241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,88.0,0.0,798.0,88.0,0.0,798.0,88.0,0.0,798.0,88.0,,,,23,,Nicolas,Jackson,N.Jackson,has joined Bayern Munich on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
252,a,100.0,100.0,4.2,632,85.0,0,0.0,-3,3.0,6.5,61,11.0,12,0,1.3,407.0,47.0,0,19,0.0,546.0,49.0,0.0,2.9,0.0,1132781,890,2531804,2572,0.0,0.0,1.46,0.29,1.75,5.65,0.53,0.11,0.64,2.06,24.6,418.0,45.0,38.8,336.0,41.0,81.0,236.0,44.0,12.6,374.0,44.0,,,,23,,Marc,Guiu Paz,Marc Guiu,,,247,0,1,0,2,0,0,0,1,0,0,1,7,,,,0.0,0.0,0.73,0.36,2.55,0,4,3
453,a,,,6.4,62,40.0,0,0.0,-1,1.0,0.6,238,81.0,40,0,2.9,208.0,91.0,2,141,1.2,273.0,120.0,0.2,6.2,0.0,225802,722,200345,255,1.2,1.2,2.49,2.51,5.0,15.3,0.27,0.28,0.55,1.69,136.2,276.0,123.0,232.1,98.0,73.0,265.0,66.0,42.0,62.4,137.0,75.0,,,,23,,Alejandro,Garnacho Ferreyra,Garnacho,,,815,1,3,4,10,0,0,0,1,0,0,11,43,,,,0.0,0.44,1.1,1.21,4.75,7,6,30
672,a,100.0,100.0,4.6,397,71.0,0,0.0,-4,4.0,0.2,398,144.0,6,0,0.9,483.0,166.0,0,18,0.5,324.0,119.0,0.1,1.3,0.0,12218,29,36809,24,0.5,0.5,0.22,0.05,0.27,3.52,0.08,0.02,0.1,1.21,47.4,386.0,146.0,28.5,356.0,127.0,17.0,367.0,130.0,9.2,402.0,145.0,,,,23,,Jorrel,Hato,Hato,,,261,0,0,0,4,0,0,0,2,0,0,2,26,,,,0.0,0.0,1.38,0.69,7.24,7,14,9
743,a,,,4.5,493,305.0,0,0.0,0,0.0,0.0,715,305.0,0,0,0.0,723.0,304.0,0,0,0.0,674.0,272.0,0.0,0.0,0.0,1257,5,1086,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,303.0,0.0,717.0,303.0,0.0,700.0,298.0,0.0,722.0,303.0,,,,23,,Landon,Emenalo,Emenalo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
789,a,,,4.0,689,60.0,0,0.0,0,0.0,0.0,773,88.0,0,0,0.0,586.0,78.0,0,0,0.0,509.0,73.0,0.0,0.0,0.0,206,2,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,78.0,0.0,569.0,67.0,0.0,534.0,52.0,0.0,577.0,78.0,,,,23,,Max,Merrick,Merrick,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
253,a,,,5.0,245,8.0,0,0.0,0,0.0,7.7,54,8.0,81,0,3.7,103.0,11.0,2,359,2.8,120.0,12.0,0.6,16.2,0.0,835895,628,779680,1757,2.8,2.8,0.0,0.08,0.08,29.71,0.0,0.0,0.0,1.35,498.6,31.0,9.0,10.0,407.0,11.0,0.0,749.0,84.0,50.8,193.0,10.0,,,,23,,Dean,Henderson,Henderson,,,1980,0,0,8,25,0,0,0,2,0,62,22,80,,,,2.82,0.36,1.14,1.0,0.0,0,30,168
254,a,100.0,100.0,4.0,654,45.0,0,0.0,0,0.0,0.3,313,43.0,0,0,0.0,557.0,64.0,0,0,0.0,479.0,59.0,0.0,0.0,0.0,12604,33,28573,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,64.0,0.0,539.0,52.0,0.0,503.0,37.0,0.0,548.0,64.0,,,,23,,Walter,Benítez,Benitez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
255,a,,,3.9,731,73.0,0,0.0,-1,1.0,0.1,469,73.0,0,0,0.0,523.0,42.0,0,0,0.0,445.0,37.0,0.0,0.0,0.0,5298,4,7888,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,42.0,0.0,504.0,29.0,0.0,467.0,14.0,0.0,514.0,42.0,,,,23,,Remi,Matthews,Matthews,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
