id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
609,Jean-Clair,Todibo,Todibo,a,,,4.3,578,133.0,0.1,457,168.0,1.7,214.0,78.0,2,0,0.0,-2,2.0,14,29,0.4,7.2,1.7,1.7,1.8,343.0,132.0,100.0,100.0,119.0,50.0,279.0,88.0,369.0,131.0,242.0,83.0,,,,,,,,0.0,0.02,0.02,1.64,0.0,0.0,1.89,1.07,7.99,23,2,90,0,0,0,1,0,0,0,0,0,0,1,0,12,440,88,0.0,0.0,0.0,0.0,0.6699999999999982,16.19999999999999,0.7999999999999972,0.0,1.6999999999999957,1,4,3,5
610,Aaron,Wan-Bissaka,Wan-Bissaka,a,,,4.1,645,158.0,3.9,90,32.0,1.0,277.0,100.0,2,0,0.0,-4,4.0,461,275,0.2,7.6,1.0,1.0,2.2,288.0,109.0,100.0,100.0,177.0,72.0,103.0,25.0,361.0,125.0,200.0,65.0,,,,,,,,0.0,0.05,0.05,1.62,0.0,0.0,2.04,0.98,7.93,23,2,90,0,0,0,1,0,0,0,0,0,0,1,0,12,2406,766,0.0,0.0,0.040000000000000036,0.040000000000000036,0.6699999999999982,13.400000000000006,12.5,0.0,2.6000000000000014,1,3,4,4
611,Kaelan,Casey,Casey,u,has joined Leyton Orient on loan for the rest of the season.,,4.0,690,181.0,0.1,530,194.0,0.0,510.0,199.0,0,0,0.0,0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,587.0,219.0,0.0,0.0,575.0,218.0,570.0,219.0,535.0,212.0,578.0,218.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612,Lucas,Tolentino Coelho de Lima,L.Paquetá,i,Back injury - Unknown return date,,5.9,97,63.0,1.5,151,50.0,3.0,112.0,54.0,0,0,0.0,-1,1.0,7,3437,0.5,11.7,0.0,0.0,3.8,90.0,41.0,0.0,0.0,85.0,26.0,28.0,27.0,110.0,66.0,52.0,36.0,3.0,2.0,1.0,,,,,0.17,0.12,0.29,1.44,0.0,0.18,1.96,1.07,8.68,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613,Tomáš,Souček,Souček,a,,,5.7,117,74.0,0.2,344,116.0,2.3,173.0,71.0,2,0,0.0,-3,3.0,58,88,0.4,8.2,2.3,2.3,2.4,270.0,116.0,100.0,100.0,179.0,73.0,229.0,142.0,75.0,47.0,159.0,90.0,,,,,,,,0.27,0.03,0.3,1.88,0.0,0.1,2.41,0.9,10.55,23,2,90,0,0,0,1,0,0,0,0,0,0,1,0,19,654,233,0.0,0.0,0.09000000000000002,0.08999999999999986,0.6699999999999982,16.200000000000017,14.799999999999997,2.0,3.299999999999997,2,4,4,10
614,James,Ward-Prowse,Ward-Prowse,a,,,5.6,125,78.0,0.2,388,132.0,0.0,782.0,349.0,0,0,0.0,-4,4.0,52,40,0.0,2.0,0.0,0.0,2.2,299.0,134.0,,,379.0,167.0,137.0,97.0,404.0,199.0,318.0,154.0,,3.0,3.0,,,,,0.03,0.2,0.23,1.58,0.0,0.22,2.39,1.09,4.78,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615,Crysencio,Summerville,Summerville,a,,,5.5,148,94.0,0.2,340,114.0,4.3,32.0,13.0,8,0,0.0,0,0.0,4297,249,0.8,10.2,4.3,4.3,3.1,172.0,74.0,100.0,100.0,218.0,91.0,97.0,72.0,59.0,37.0,101.0,56.0,2.0,,,,,,,0.16,0.07,0.23,1.4,0.0,0.07,1.78,1.09,7.45,23,8,90,1,0,0,1,0,0,0,0,0,0,1,1,30,8861,535,0.0,0.1299999999999999,0.040000000000000036,0.16999999999999993,0.6700000000000017,43.0,23.200000000000017,36.0,10.199999999999996,2,1,2,5
616,Edson,Álvarez Velázquez,Álvarez,u,Has joined Fenerbahçe on loan for the rest of the season.,,4.9,306,191.0,0.0,586,219.0,0.0,709.0,297.0,0,0,0.0,-1,1.0,0,4,0.0,0.0,0.0,0.0,0.0,747.0,320.0,0.0,0.0,746.0,319.0,742.0,319.0,733.0,317.0,746.0,319.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617,Maxwel,Cornet,Cornet,u,has joined Genoa on loan for the rest of the season.,,4.9,287,177.0,0.0,688,291.0,0.0,703.0,293.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,743.0,317.0,0.0,0.0,742.0,316.0,738.0,316.0,728.0,313.0,742.0,316.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618,Guido,Rodríguez,G.Rodriguez,a,,,4.8,352,222.0,0.0,589,221.0,0.2,392.0,180.0,0,0,0.0,-2,2.0,13,10,0.0,1.7,0.2,0.2,1.3,410.0,183.0,,,438.0,197.0,420.0,207.0,426.0,212.0,452.0,207.0,,,,,,,,0.02,0.02,0.04,1.33,0.0,0.51,1.03,1.03,7.71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
