id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
170,James,Milner,Milner,a,,,4.9,280,173.0,0.1,462,155.0,0.8,304.0,136.0,1,0,0.0,-1,1.0,153,178,0.2,4.1,0.8,0.3,1.7,355.0,156.0,100.0,100.0,322.0,143.0,223.0,140.0,340.0,179.0,330.0,162.0,5.0,,1.0,,,,,0.26,0.16,0.42,1.86,0.0,0.0,2.73,0.61,10.0,21,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,201.0,254.0,0.0,0.0,0.0,0.0,0.6399999999999997,2.4000000000000057,0.09999999999999432,0.0,0.3000000000000007,1.0,0.0,2.0,3.0
171,Jeremy,Sarmiento Morante,Sarmiento,u,has joined Cremonese on loan for the rest of the season.,,4.9,321,197.0,0.0,681,288.0,0.0,721.0,308.0,0,0,0.0,-1,1.0,0,7,0.0,0.0,0.0,0.0,0.0,747.0,322.0,0.0,0.0,747.0,322.0,743.0,322.0,735.0,320.0,747.0,322.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Tom,Watson,Watson,a,,,4.8,367,229.0,0.0,624,248.0,0.5,344.0,153.0,0,0,0.0,-2,2.0,51,57,0.1,1.0,0.5,0.0,0.8,483.0,227.0,100.0,100.0,441.0,201.0,430.0,207.0,389.0,192.0,450.0,204.0,,,,,,,,0.06,0.05,0.11,2.72,0.0,0.0,3.16,0.0,7.89,21,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,71.0,75.0,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
173,Mats,Wieffer,Wieffer,i,Toe Injury - Unknown return date,,4.9,326,201.0,0.2,373,126.0,0.7,321.0,143.0,0,0,0.0,-1,1.0,11,2370,0.1,11.8,0.0,0.0,3.6,112.0,48.0,0.0,0.0,119.0,41.0,89.0,66.0,146.0,86.0,105.0,58.0,,,,,,,,0.09,0.11,0.2,1.25,0.0,0.23,1.3,0.99,14.05,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,,5.0,277,171.0,0.0,747,323.0,0.0,743.0,324.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,765.0,335.0,0.0,0.0,765.0,335.0,763.0,335.0,756.0,333.0,765.0,335.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Adrian,Mazilu,Mazilu,u,has joined Dinamo Bucharest permanently.,,4.5,453,275.0,0.0,668,277.0,0.0,649.0,256.0,0,0,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,692.0,282.0,0.0,0.0,688.0,278.0,685.0,280.0,665.0,271.0,689.0,279.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Andrew,Moran,Moran,u,Has joined Los Angeles FC on loan for the rest of the season.,,4.5,442,264.0,0.0,676,283.0,0.0,641.0,248.0,0,0,0.0,0,0.0,0,12,0.0,0.0,0.0,0.0,0.0,684.0,274.0,0.0,0.0,680.0,270.0,677.0,272.0,657.0,263.0,681.0,271.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Danny,Welbeck,Welbeck,a,,,6.2,71,23.0,4.1,87,14.0,1.2,278.0,33.0,1,-1,1.0,-3,3.0,5733,32983,0.2,10.5,1.2,0.7,3.2,162.0,15.0,100.0,100.0,120.0,11.0,150.0,11.0,41.0,17.0,80.0,14.0,,2.0,2.0,,,,,0.58,0.05,0.63,1.41,0.0,0.24,1.46,0.97,4.12,21,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7574.0,64891.0,0.0,0.0,0.010000000000000009,0.009999999999999787,0.9700000000000024,0.0,0.30000000000001137,2.0,0.09999999999999432,0.0,0.0,0.0,0.0
179,Evan,Ferguson,Ferguson,u,Has joined AS Roma on loan for the rest of the season,,5.5,151,36.0,0.0,725,85.0,0.0,775.0,80.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,783.0,84.0,0.0,0.0,783.0,84.0,782.0,84.0,779.0,84.0,783.0,84.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Stefanos,Tzimas,Tzimas,i,Knee injury - Expected back 01 Jun,,5.2,222,49.0,0.1,501,72.0,0.0,752.0,77.0,0,0,0.0,-3,3.0,15,96,0.0,3.1,0.0,0.0,1.8,346.0,36.0,0.0,0.0,352.0,36.0,269.0,28.0,295.0,48.0,340.0,40.0,,,,,,,,0.3,0.08,0.38,1.77,0.0,0.0,1.36,0.68,10.23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Charalampos,Kostoulas,Kostoulas,a,,,4.8,369,61.0,0.3,293,49.0,1.3,260.0,30.0,0,0,0.0,-2,2.0,559,911,0.3,3.8,1.3,0.8,1.6,370.0,41.0,,,335.0,33.0,260.0,27.0,135.0,33.0,287.0,35.0,,,,,,,,0.7,0.11,0.81,1.43,0.0,0.54,1.62,0.54,13.47,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Nehemiah,Oriola,Oriola,a,,,4.5,458,278.0,0.0,698,298.0,0.0,652.0,258.0,0,0,0.0,0,0.0,34,54,0.0,0.2,0.0,-0.5,1.0,447.0,202.0,,,692.0,281.0,688.0,282.0,669.0,274.0,693.0,282.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,Freddie,Simmonds,Simmonds,a,,,4.0,702,197.0,0.0,738,252.0,0.0,530.0,212.0,0,0,0.0,0,0.0,39,39,0.0,0.0,0.0,-0.5,0.0,598.0,232.0,,,587.0,231.0,582.0,232.0,546.0,226.0,590.0,231.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,Pascal,Groß,Groß,a,,,5.5,134,83.0,0.0,677,284.0,1.0,294.0,131.0,1,0,0.0,0,0.0,1067,167,0.2,0.4,1.0,0.5,1.0,473.0,223.0,,,433.0,194.0,420.0,204.0,336.0,177.0,430.0,195.0,,,,,,,,0.12,0.0,0.12,2.14,0.0,0.0,0.83,0.83,7.43,21,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,1366.0,206.0,0.0,0.09000000000000001,0.0,0.09000000000000001,2.55,9.8,2.0,19.0,3.1,1.0,5.0,3.0,9.0
236,Pedro,Lomba Neto,Neto,a,,,7.1,34,21.0,6.5,62,22.0,3.0,136.0,56.0,5,-1,1.0,1,-1.0,9534,38318,0.4,12.4,3.0,3.0,4.2,62.0,27.0,100.0,100.0,68.0,20.0,9.0,9.0,29.0,16.0,11.0,9.0,1.0,4.0,,,,,,0.2,0.22,0.42,1.18,0.0,0.44,0.82,1.04,4.45,21,5.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,14004.0,70462.0,0.0,0.14000000000000012,0.1299999999999999,0.27000000000000046,1.1999999999999993,10.199999999999989,20.299999999999955,19.0,5.000000000000014,1.0,2.0,1.0,4.0
237,Enzo,Fernández,Enzo,a,,,6.4,60,38.0,10.3,42,16.0,4.3,48.0,23.0,1,0,0.0,-1,1.0,65635,30314,0.7,14.4,4.3,4.3,4.6,36.0,17.0,100.0,100.0,29.0,8.0,13.0,13.0,11.0,5.0,5.0,3.0,3.0,3.0,2.0,,,,,0.41,0.2,0.61,1.3,0.0,0.37,1.11,1.01,7.78,21,1.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,127891.0,39748.0,0.0,0.04999999999999982,0.29000000000000004,0.33999999999999986,0.620000000000001,9.199999999999989,44.099999999999966,4.0,5.700000000000017,0.0,3.0,2.0,5.0
246,Andrey,Nascimento dos Santos,Andrey Santos,a,,,4.5,448,270.0,0.3,314,103.0,0.7,316.0,141.0,1,0,0.0,0,0.0,902,942,0.2,4.0,0.7,0.7,1.2,418.0,187.0,100.0,100.0,325.0,144.0,217.0,136.0,272.0,146.0,310.0,150.0,,,,,,,,0.3,0.09,0.39,1.4,0.0,0.18,0.88,0.88,11.45,21,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1358.0,1471.0,0.0,0.83,0.04999999999999999,0.8800000000000001,0.41000000000000014,4.0,3.9000000000000057,7.0,1.5,0.0,2.0,3.0,5.0
247,Dário,Luís Essugo,D.Essugo,a,,,4.3,583,338.0,0.1,569,208.0,0.0,564.0,199.0,0,0,0.0,-2,2.0,42,95,0.0,0.0,0.0,0.0,0.0,618.0,230.0,100.0,0.0,608.0,221.0,605.0,226.0,574.0,211.0,611.0,223.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Kendry,Páez Andrade,Paez,u,Has joined RC Strasbourg on loan for the rest of the season.,,4.5,487,300.0,0.0,753,326.0,0.0,675.0,275.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,716.0,299.0,0.0,0.0,716.0,299.0,711.0,299.0,695.0,294.0,716.0,299.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,João Pedro,Junqueira de Jesus,João Pedro,a,,,7.1,35,14.0,26.5,13,3.0,3.3,107.0,13.0,1,-1,1.0,-4,4.0,14544,97771,0.5,11.8,3.3,3.3,4.0,77.0,7.0,,,65.0,6.0,41.0,1.0,15.0,9.0,19.0,4.0,,,,,,,,0.38,0.08,0.46,1.27,0.0,0.41,1.01,1.07,5.33,21,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30469.0,128489.0,0.0,0.0,0.0,0.0,0.5700000000000003,0.19999999999998863,1.599999999999966,0.0,0.20000000000000284,0.0,0.0,0.0,0.0
80,Julio,Soler Barreto,Soler,a,,,4.0,692,188.0,0.2,353,129.0,0.2,383.0,141.0,0,0,0.0,0,0.0,387,427,0.0,0.8,0.2,0.2,1.0,428.0,160.0,100.0,100.0,463.0,167.0,428.0,157.0,412.0,155.0,461.0,164.0,,,,,,,,0.0,0.0,0.0,4.29,0.0,0.0,5.29,0.0,2.65,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Solly,March,March,d,Knee injury - 25% chance of playing,,5.8,103,67.0,0.0,731,315.0,0.0,778.0,347.0,0,0,0.0,-2,2.0,11,11,0.0,0.0,0.0,-0.1,0.0,784.0,348.0,25.0,25.0,784.0,348.0,784.0,348.0,782.0,347.0,784.0,348.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Nicolas,Jackson,N.Jackson,u,has joined Bayern Munich on loan for the rest of the season.,,6.5,55,19.0,0.1,515,73.0,0.0,787.0,84.0,0,0,0.0,0,0.0,0,24,0.0,0.0,0.0,0.0,0.0,791.0,87.0,0.0,0.0,791.0,87.0,791.0,87.0,791.0,87.0,791.0,87.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Marc,Guiu Paz,Marc Guiu,a,,,4.3,587,80.0,6.8,60,12.0,0.0,566.0,50.0,0,0,0.0,-2,2.0,3076,23589,0.0,2.8,0.0,0.0,1.3,406.0,46.0,100.0,100.0,414.0,45.0,330.0,40.0,226.0,43.0,368.0,43.0,,,,,,,,0.53,0.11,0.64,2.06,0.0,0.0,0.73,0.36,2.55,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6172.0,35898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Alejandro,Garnacho Ferreyra,Garnacho,a,,,6.4,62,40.0,0.5,252,84.0,1.7,242.0,107.0,0,0,0.0,-1,1.0,644,3063,0.3,6.1,1.7,1.7,3.0,197.0,85.0,,,266.0,116.0,91.0,67.0,60.0,39.0,128.0,69.0,,,,,,,,0.23,0.3,0.53,1.68,0.0,0.47,1.19,1.19,5.1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,4636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Jorrel,Hato,Hato,a,,,4.6,392,71.0,0.2,399,145.0,0.3,363.0,132.0,1,0,0.0,-4,4.0,371,153,0.1,1.1,0.3,0.3,0.8,482.0,167.0,100.0,100.0,384.0,145.0,345.0,121.0,361.0,128.0,393.0,142.0,,,,,,,,0.08,0.02,0.1,1.18,0.0,0.0,1.41,0.7,7.03,21,1.0,62.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,416.0,197.0,0.0,0.22,0.0,0.22000000000000003,0.7800000000000002,14.0,0.6000000000000014,11.0,2.5999999999999996,4.0,5.0,2.0,9.0
743,Landon,Emenalo,Emenalo,a,,,4.5,488,301.0,0.0,709,304.0,0.0,676.0,276.0,0,0,0.0,0,0.0,20,30,0.0,0.0,0.0,0.0,0.0,717.0,300.0,,,717.0,300.0,712.0,300.0,696.0,295.0,717.0,300.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,Max,Merrick,Merrick,a,,,4.0,682,60.0,0.0,778,91.0,0.0,512.0,73.0,0,0,0.0,0,0.0,49,10,0.0,0.0,0.0,0.0,0.0,581.0,78.0,,,570.0,78.0,565.0,67.0,528.0,52.0,573.0,78.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Dean,Henderson,Henderson,a,,,5.1,227,7.0,8.0,53,8.0,2.7,157.0,14.0,7,0,0.0,1,-1.0,9249,11020,0.5,15.5,2.7,2.7,3.8,95.0,9.0,,,34.0,9.0,402.0,11.0,760.0,86.0,191.0,9.0,,,,,,,,0.0,0.0,0.0,1.33,2.71,0.38,1.1,1.0,0.0,21,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,29.0,12676.0,23306.0,0.0,0.0,0.0,0.0,1.7399999999999984,25.80000000000001,0.0,0.0,2.5999999999999943,0.0,2.0,8.0,0.0
255,Remi,Matthews,Matthews,a,,,3.9,725,74.0,0.1,461,72.0,0.0,448.0,36.0,0,0,0.0,-1,1.0,74,98,0.0,0.0,0.0,0.0,0.0,516.0,41.0,,,506.0,41.0,499.0,28.0,459.0,13.0,509.0,41.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Daniel,Muñoz Mejía,Muñoz,i,Knee injury - Expected back 17 Jan,,5.8,106,8.0,6.1,67,23.0,0.0,779.0,261.0,0,0,0.0,3,-3.0,3330,27647,0.0,15.3,0.0,0.0,6.4,3.0,2.0,0.0,0.0,95.0,42.0,172.0,42.0,67.0,3.0,95.0,26.0,,,,,,,,0.13,0.14,0.27,1.2,0.0,0.5,0.79,1.0,7.21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595.0,38409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Maxence,Lacroix,Lacroix,a,,,5.1,233,35.0,6.0,70,24.0,3.0,133.0,51.0,8,0,0.0,1,-1.0,26781,13900,0.6,19.2,3.0,3.0,4.7,28.0,14.0,,,23.0,9.0,258.0,77.0,197.0,47.0,104.0,32.0,,,,,,,,0.05,0.03,0.08,1.33,0.0,0.38,1.1,1.0,10.81,21,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,31426.0,32318.0,0.0,0.0,0.0,0.0,1.7399999999999984,20.399999999999977,0.4000000000000057,0.0,2.0999999999999943,1.0,10.0,2.0,11.0
258,Tyrick,Mitchell,Mitchell,a,,,5.0,254,40.0,2.2,124,50.0,2.3,179.0,66.0,5,0,0.0,0,0.0,2849,4461,0.5,16.8,2.3,2.3,4.0,74.0,31.0,,,55.0,26.0,72.0,15.0,140.0,26.0,73.0,14.0,,,,,,,,0.03,0.06,0.09,1.34,0.0,0.38,1.1,1.0,7.31,21,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,4307.0,9255.0,0.0,0.26000000000000006,0.09000000000000008,0.34999999999999987,1.7399999999999984,16.400000000000034,16.799999999999983,37.0,7.0,1.0,3.0,6.0,4.0
259,Borna,Sosa,Sosa,a,,,4.8,354,61.0,0.1,445,162.0,0.5,343.0,130.0,1,0,0.0,-2,2.0,159,153,0.1,0.8,0.5,0.5,1.0,460.0,165.0,100.0,100.0,449.0,164.0,390.0,142.0,404.0,151.0,444.0,161.0,,,,,,,,0.0,0.19,0.19,2.67,0.0,0.0,3.21,0.0,9.64,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,204.0,209.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
260,Marc,Guéhi,Guéhi,a,,,5.3,188,25.0,39.8,3,1.0,2.3,181.0,67.0,6,0,0.0,8,-8.0,73906,37401,0.4,19.8,2.3,2.3,5.2,11.0,3.0,100.0,100.0,24.0,10.0,166.0,41.0,78.0,6.0,61.0,10.0,,,,,,,,0.1,0.08,0.18,1.38,0.0,0.35,1.15,1.0,8.2,21,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,94343.0,109278.0,0.0,0.0,0.030000000000000027,0.03000000000000025,1.740000000000002,23.600000000000023,3.1999999999999886,0.0,2.700000000000003,1.0,5.0,3.0,6.0
261,Chris,Richards,Richards,a,,,4.4,525,115.0,1.9,137,53.0,0.5,338.0,127.0,0,0,0.0,-1,1.0,3555,6308,0.1,17.0,0.5,0.5,4.4,45.0,20.0,100.0,100.0,62.0,28.0,262.0,79.0,266.0,76.0,169.0,55.0,,,,,,,,0.03,0.07,0.1,1.27,0.0,0.41,1.12,1.01,10.64,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.0,18149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Malcom,DaCosta,DaCosta,a,,,4.5,503,311.0,0.0,730,314.0,0.0,686.0,284.0,0,0,0.0,0,0.0,45,43,0.0,0.0,0.0,0.0,0.0,727.0,308.0,,,727.0,308.0,722.0,308.0,707.0,304.0,727.0,308.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Chadi,Riad Dnanou,Chadi Riad,i,Lack of match fitness - Expected back 17 Jan,,4.0,680,179.0,0.0,687,235.0,0.0,510.0,196.0,0,0,0.0,0,0.0,10,23,0.0,0.0,0.0,0.0,0.0,579.0,217.0,0.0,0.0,568.0,216.0,563.0,217.0,526.0,210.0,571.0,216.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Nathaniel,Clyne,Clyne,i,Knock - Expected back 17 Jan,,3.8,765,231.0,0.7,220,83.0,1.8,203.0,76.0,0,0,0.0,-2,2.0,101,4338,0.5,3.7,0.0,0.0,2.0,307.0,118.0,0.0,0.0,344.0,129.0,310.0,103.0,320.0,103.0,355.0,126.0,,,,,,,,0.09,0.12,0.21,1.24,0.0,0.0,1.72,1.29,7.32,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,7672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Cheick,Doucouré,Doucouré,i,Knee injury - Unknown return date,,4.9,319,196.0,0.0,762,333.0,0.0,720.0,307.0,0,0,0.0,-1,1.0,6,5,0.0,0.0,0.0,0.0,0.0,746.0,321.0,0.0,0.0,746.0,321.0,742.0,321.0,734.0,319.0,746.0,321.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Romain,Esse,Esse,u,has joined Coventry City on loan for the rest of the season.,,4.7,385,240.0,0.1,428,143.0,0.5,341.0,151.0,0,0,0.0,-3,3.0,42,505,0.1,0.9,0.0,0.5,1.0,458.0,212.0,0.0,,439.0,200.0,427.0,206.0,396.0,195.0,452.0,206.0,,,,,,,,0.0,0.09,0.09,3.92,0.0,0.0,0.0,0.0,11.25,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
